FID,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Medinc,GEO_id3,Id,GEO_id2,Geography,Wrk_16over,CarTruckVa,DriveAlone,Carpool,PublicTran,Walk,Bike,TaxiMCOthe,WorkfrHm,WlkBikTran,SHAPE_Length,SHAPE_Area
1050,06,037,212420,06037212420,2124.20,Census Tract 2124.20,G5020,S,143454,0,+34.0560876,-118.3019777,24888,6037212420,1400000US06037212420,6037212420,"Census Tract 2124.20, Los Angeles County, California",1456,51.3,42.6,8.7,36,1.4,5,0,7,42,0.0150700871829672,1.40080007610149e-05
1051,06,037,212610,06037212610,2126.10,Census Tract 2126.10,G5020,S,357156,0,+34.0598448,-118.3138698,32759,6037212610,1400000US06037212610,6037212610,"Census Tract 2126.10, Los Angeles County, California",2178,65.3,50.9,14.4,27,0.6,0,0.4,7,28,0.0263364436560585,3.48769973368935e-05
1052,06,037,212620,06037212620,2126.20,Census Tract 2126.20,G5020,S,288620,0,+34.0563607,-118.3130597,36851,6037212620,1400000US06037212620,6037212620,"Census Tract 2126.20, Los Angeles County, California",2303,66.8,55.2,11.6,20,6.4,1,2.1,4,27,0.0247993960401563,2.8183090604683e-05
1053,06,037,212800,06037212800,2128,Census Tract 2128,G5020,S,781274,0,+34.0518662,-118.3305985,48095,6037212800,1400000US06037212800,6037212800,"Census Tract 2128, Los Angeles County, California",1804,79,68,11,15,0.6,0,0.7,5,16,0.0358819196565795,7.62858018134395e-05
1054,06,037,212900,06037212900,2129,Census Tract 2129,G5020,S,373620,0,+34.0494541,-118.3215149,25800,6037212900,1400000US06037212900,6037212900,"Census Tract 2129, Los Angeles County, California",1961,61,55.1,5.9,32,0.8,0,0.6,6,33,0.0277539367284402,3.64803523180273e-05
1055,06,037,213100,06037213100,2131,Census Tract 2131,G5020,S,537044,0,+34.0506364,-118.3126928,39276,6037213100,1400000US06037213100,6037213100,"Census Tract 2131, Los Angeles County, California",1368,57.2,50.9,6.3,27,5,6,0,5,38,0.0318942614938755,5.24377438548364e-05
1056,06,037,224200,06037224200,2242,Census Tract 2242,G5020,S,368196,0,+34.0406213,-118.2767182,29556,6037224200,1400000US06037224200,6037224200,"Census Tract 2242, Los Angeles County, California",1115,50,39.8,10.2,33,2.9,8,3.9,2,44,0.0261977721875329,3.59470905167077e-05
1057,06,037,224320,06037224320,2243.20,Census Tract 2243.20,G5020,S,290770,0,+34.0415850,-118.2808542,19971,6037224320,1400000US06037224320,6037224320,"Census Tract 2243.20, Los Angeles County, California",1106,55.1,46.6,8.5,34,2.4,3,0,6,39,0.0248389204995031,2.83884958629066e-05
1058,06,037,224420,06037224420,2244.20,Census Tract 2244.20,G5020,S,358670,0,+34.0316496,-118.2769038,19504,6037224420,1400000US06037224420,6037224420,"Census Tract 2244.20, Los Angeles County, California",824,53.2,45.3,7.9,27,9.2,6,0,5,42,0.0265337470279937,3.5013517032488e-05
1059,06,037,224600,06037224600,2246,Census Tract 2246,G5020,S,718926,0,+34.0222989,-118.2718023,27048,6037224600,1400000US06037224600,6037224600,"Census Tract 2246, Los Angeles County, California",1429,50.9,47.2,3.7,23,22.3,2,0,2,47,0.0340278527751587,7.01740615513341e-05
1060,06,037,224700,06037224700,2247,Census Tract 2247,G5020,S,635819,0,+34.0262403,-118.2800160,6406,6037224700,1400000US06037224700,6037224700,"Census Tract 2247, Los Angeles County, California",1933,27,22.8,4.2,6,47.7,14,0.9,4,68,0.0323272248019627,6.20649892563779e-05
1061,06,037,265420,06037265420,2654.20,Census Tract 2654.20,G5020,S,730768,0,+34.0704417,-118.4594426,154000,6037265420,1400000US06037265420,6037265420,"Census Tract 2654.20, Los Angeles County, California",847,74.5,70.8,3.7,1,9.2,2,0,14,12,0.0370560149428016,7.13628115827691e-05
1062,06,037,265520,06037265520,2655.20,Census Tract 2655.20,G5020,S,767203,0,+34.0513710,-118.4423976,80839,6037265520,1400000US06037265520,6037265520,"Census Tract 2655.20, Los Angeles County, California",2609,71.3,69.1,2.1,9,7.7,3,0.9,8,20,0.0412117815932245,7.49109893533946e-05
1063,06,037,265700,06037265700,2657,Census Tract 2657,G5020,S,1233092,0,+34.0632000,-118.4236856,91383,6037265700,1400000US06037265700,6037265700,"Census Tract 2657, Los Angeles County, California",2845,79.1,74.2,4.9,5,1.7,0,0.6,13,7,0.0468503128268549,0.000120418115799229
1064,06,037,267800,06037267800,2678,Census Tract 2678,G5020,S,1151185,0,+34.0395800,-118.4306812,89583,6037267800,1400000US06037267800,6037267800,"Census Tract 2678, Los Angeles County, California",1435,74.1,70.9,3.1,3,1.7,0,4.9,16,5,0.0461084472663851,0.000112388907611823
1065,06,037,267100,06037267100,2671,Census Tract 2671,G5020,S,1103957,0,+34.0525736,-118.4245499,98536,6037267100,1400000US06037267100,6037267100,"Census Tract 2671, Los Angeles County, California",3198,81.3,69.2,12.1,2,0.5,3,1.8,11,6,0.043435024316431,0.000107794449228114
1066,06,037,267200,06037267200,2672,Census Tract 2672,G5020,S,1175760,0,+34.0456511,-118.4371983,69718,6037267200,1400000US06037267200,6037267200,"Census Tract 2672, Los Angeles County, California",2970,79.7,70.2,9.5,5,3.9,2,0,10,11,0.0456595770012414,0.000114796568674426
1067,06,037,267600,06037267600,2676,Census Tract 2676,G5020,S,1269482,0,+34.0340912,-118.4524492,85331,6037267600,1400000US06037267600,6037267600,"Census Tract 2676, Los Angeles County, California",1744,78.2,71.6,6.5,3,1.3,0,5.6,12,4,0.0466658250245089,0.00012385302505169
1068,06,037,267700,06037267700,2677,Census Tract 2677,G5020,S,814659,0,+34.0387217,-118.4441579,71667,6037267700,1400000US06037267700,6037267700,"Census Tract 2677, Los Angeles County, California",2230,70,64.3,5.7,11,2.6,4,0.5,12,18,0.0366048422542939,7.95333784335389e-05
1069,06,037,235201,06037235201,2352.01,Census Tract 2352.01,G5020,S,652606,0,+33.9745535,-118.3221148,38824,6037235201,1400000US06037235201,6037235201,"Census Tract 2352.01, Los Angeles County, California",970,77.6,64.5,13.1,16,0,0,3.6,3,16,0.0322231570399137,6.36650138597079e-05
1070,06,037,235202,06037235202,2352.02,Census Tract 2352.02,G5020,S,851553,0,+33.9730801,-118.3303760,22629,6037235202,1400000US06037235202,6037235202,"Census Tract 2352.02, Los Angeles County, California",1412,69.3,60.8,8.5,19,2.4,0,2.7,7,21,0.0392261958455213,8.27137358461861e-05
1071,06,037,236000,06037236000,2360,Census Tract 2360,G5020,S,3952999,68544,+34.0122748,-118.3623219,64215,6037236000,1400000US06037236000,6037236000,"Census Tract 2360, Los Angeles County, California",2050,88,80.6,7.4,4,1.4,2,0.5,5,7,0.110755344252378,0.000217957747978361
1072,06,037,236100,06037236100,2361,Census Tract 2361,G5020,S,1130682,0,+34.0126393,-118.3402132,21153,6037236100,1400000US06037236100,6037236100,"Census Tract 2361, Los Angeles County, California",1841,78,65.3,12.7,14,0.7,0,0.7,6,15,0.045025291747598,0.000110083940575021
1073,06,037,236202,06037236202,2362.02,Census Tract 2362.02,G5020,S,441964,0,+34.0170719,-118.3530792,23703,6037236202,1400000US06037236202,6037236202,"Census Tract 2362.02, Los Angeles County, California",1907,72.8,51.8,21,22,2.8,2,0,0,27,0.027770724046154,4.3137312889516e-05
1074,06,037,269800,06037269800,2698,Census Tract 2698,G5020,S,467089,0,+34.0320450,-118.3968111,57589,6037269800,1400000US06037269800,6037269800,"Census Tract 2698, Los Angeles County, California",1880,82.4,76.6,5.7,3,2.2,3,1.8,8,8,0.0372775550421427,4.55971952274563e-05
1075,06,037,226410,06037226410,2264.10,Census Tract 2264.10,G5020,S,282483,0,+34.0241996,-118.2622815,27500,6037226410,1400000US06037226410,6037226410,"Census Tract 2264.10, Los Angeles County, California",1231,61.1,51.8,9.3,23,6.8,2,2.4,4,32,0.0213597475173409,2.7573731252447e-05
1076,06,037,227020,06037227020,2270.20,Census Tract 2270.20,G5020,S,440119,0,+34.0157537,-118.2519330,32232,6037227020,1400000US06037227020,6037227020,"Census Tract 2270.20, Los Angeles County, California",1270,59.4,44.7,14.7,25,7,5,2.2,1,37,0.027909869883079,4.29567308533254e-05
1077,06,037,228100,06037228100,2281,Census Tract 2281,G5020,S,1003327,0,+34.0096170,-118.2439607,36118,6037228100,1400000US06037228100,6037228100,"Census Tract 2281, Los Angeles County, California",1555,57.7,41.8,15.9,36,0.4,0,0.3,5,36,0.0454718206713502,9.78834403335075e-05
1078,06,037,228210,06037228210,2282.10,Census Tract 2282.10,G5020,S,411032,0,+34.0104120,-118.2534818,28088,6037228210,1400000US06037228210,6037228210,"Census Tract 2282.10, Los Angeles County, California",1462,67.2,55.7,11.4,29,2.5,1,0,1,32,0.0276574647725088,4.01152117850107e-05
1079,06,037,228220,06037228220,2282.20,Census Tract 2282.20,G5020,S,366214,0,+34.0060455,-118.2513193,30167,6037228220,1400000US06037228220,6037228220,"Census Tract 2282.20, Los Angeles County, California",1473,64.5,56.9,7.6,25,4.3,0,1.4,5,29,0.0280174960333211,3.57393621211472e-05
1080,06,037,228310,06037228310,2283.10,Census Tract 2283.10,G5020,S,546319,0,+34.0113510,-118.2624160,30028,6037228310,1400000US06037228310,6037228310,"Census Tract 2283.10, Los Angeles County, California",1432,66.8,46,20.8,21,4.6,2,1.1,4,28,0.0347462288712449,5.33191355219689e-05
1081,06,037,228320,06037228320,2283.20,Census Tract 2283.20,G5020,S,337041,0,+34.0078219,-118.2636360,31105,6037228320,1400000US06037228320,6037228320,"Census Tract 2283.20, Los Angeles County, California",1314,71.5,60.5,11,16,4.6,4,2.1,2,25,0.032764791598903,3.28927326040085e-05
1082,06,037,228420,06037228420,2284.20,Census Tract 2284.20,G5020,S,277392,0,+34.0082598,-118.2718914,29518,6037228420,1400000US06037228420,6037228420,"Census Tract 2284.20, Los Angeles County, California",1185,58.6,53,5.6,29,4.1,2,0.8,5,35,0.0234001615780686,2.7071693893565e-05
1083,06,037,228710,06037228710,2287.10,Census Tract 2287.10,G5020,S,404789,0,+33.9993679,-118.2542903,28365,6037228710,1400000US06037228710,6037228710,"Census Tract 2287.10, Los Angeles County, California",1465,71.8,55.6,16.2,12,6.2,4,0.5,6,22,0.0268897553881349,3.95007932850689e-05
1084,06,037,228720,06037228720,2287.20,Census Tract 2287.20,G5020,S,404152,0,+33.9993670,-118.2499406,31577,6037228720,1400000US06037228720,6037228720,"Census Tract 2287.20, Los Angeles County, California",1809,73,62,11,20,1.5,2,2.2,1,24,0.0268564812984514,3.94386588068307e-05
1085,06,037,269000,06037269000,2690,Census Tract 2690,G5020,S,2283621,0,+34.0433250,-118.4043050,117404,6037269000,1400000US06037269000,6037269000,"Census Tract 2690, Los Angeles County, California",2524,80.5,76.5,3.9,1,5.5,2,1.4,9,8,0.088582937341137,0.000222934497215286
1086,06,037,269100,06037269100,2691,Census Tract 2691,G5020,S,839266,0,+34.0530704,-118.3948253,75742,6037269100,1400000US06037269100,6037269100,"Census Tract 2691, Los Angeles County, California",2311,83.1,79,4.1,4,5.1,1,0,7,10,0.0380362118027752,8.1948806209166e-05
1087,06,037,269300,06037269300,2693,Census Tract 2693,G5020,S,2205506,3034,+34.0444598,-118.4122005,137683,6037269300,1400000US06037269300,6037269300,"Census Tract 2693, Los Angeles County, California",1878,87.8,84.7,3.1,1,0.6,0,2.3,8,2,0.0612726105579244,0.000215620002944027
1088,06,037,269500,06037269500,2695,Census Tract 2695,G5020,S,1394665,0,+34.0434085,-118.3938372,155000,6037269500,1400000US06037269500,6037269500,"Census Tract 2695, Los Angeles County, California",1652,93,91.1,1.9,0,0,0,0,7,0,0.0530441110965203,0.000136165921294158
1089,06,037,269700,06037269700,2697,Census Tract 2697,G5020,S,897605,0,+34.0363360,-118.3871530,60625,6037269700,1400000US06037269700,6037269700,"Census Tract 2697, Los Angeles County, California",2159,80.9,78.9,1.9,5,2.2,2,1.6,8,9,0.0456317480963254,8.7629083481498e-05
1090,06,037,228800,06037228800,2288,Census Tract 2288,G5020,S,844483,0,+33.9992469,-118.2432565,24670,6037228800,1400000US06037228800,6037228800,"Census Tract 2288, Los Angeles County, California",1932,81.2,66.7,14.5,12,1.1,2,0.2,3,15,0.0369614329056586,8.24076278743133e-05
1091,06,037,228900,06037228900,2289,Census Tract 2289,G5020,S,515515,0,+33.9920544,-118.2430143,19019,6037228900,1400000US06037228900,6037228900,"Census Tract 2289, Los Angeles County, California",864,77.4,70,7.4,13,4.7,0,2.9,2,18,0.0297314178389632,5.02961381463511e-05
1092,06,037,229100,06037229100,2291,Census Tract 2291,G5020,S,475049,0,+33.9921607,-118.2520958,42983,6037229100,1400000US06037229100,6037229100,"Census Tract 2291, Los Angeles County, California",1690,75.6,63.6,12,13,3.1,3,0,5,19,0.0280461144455862,4.63437144740754e-05
1093,06,037,237710,06037237710,2377.10,Census Tract 2377.10,G5020,S,432281,0,+33.9726959,-118.2861364,31740,6037237710,1400000US06037237710,6037237710,"Census Tract 2377.10, Los Angeles County, California",1462,77.9,59.6,18.3,18,1.2,0,0,3,19,0.0294385475170404,4.21704328547719e-05
1094,06,037,239330,06037239330,2393.30,Census Tract 2393.30,G5020,S,979538,0,+33.9783876,-118.2631029,36767,6037239330,1400000US06037239330,6037239330,"Census Tract 2393.30, Los Angeles County, California",1152,71.8,51.7,20.1,26,0.5,0,0.2,1,26,0.041296723965679,9.55637003172177e-05
1095,06,037,240700,06037240700,2407,Census Tract 2407,G5020,S,1194494,0,+33.9470153,-118.2593919,31167,6037240700,1400000US06037240700,6037240700,"Census Tract 2407, Los Angeles County, California",1955,80.2,69.3,10.9,11,0,2,0.6,6,13,0.0448353882450458,0.000116453543049071
1096,06,037,240800,06037240800,2408,Census Tract 2408,G5020,S,630658,7788,+33.9397052,-118.2618930,30643,6037240800,1400000US06037240800,6037240800,"Census Tract 2408, Los Angeles County, California",1417,81.9,65.1,16.9,12,4.3,0,0.8,1,16,0.0421562374604337,6.22591151856816e-05
1097,06,037,240900,06037240900,2409,Census Tract 2409,G5020,S,1057639,12764,+33.9347980,-118.2605452,32981,6037240900,1400000US06037240900,6037240900,"Census Tract 2409, Los Angeles County, California",1937,80.9,65.8,15.1,12,0,0,2.3,4,12,0.0441559156360563,0.000104375835526273
1098,06,037,241110,06037241110,2411.10,Census Tract 2411.10,G5020,S,486637,0,+33.9364940,-118.2716976,26384,6037241110,1400000US06037241110,6037241110,"Census Tract 2411.10, Los Angeles County, California",887,71.5,63.7,7.8,24,1.2,0,1,3,25,0.030383415582811,4.74531921646665e-05
1099,06,037,241120,06037241120,2411.20,Census Tract 2411.20,G5020,S,663697,0,+33.9364446,-118.2768362,25768,6037241120,1400000US06037241120,6037241120,"Census Tract 2411.20, Los Angeles County, California",1273,79.4,63.7,15.7,16,1.3,1,0.5,2,18,0.0338897858287819,6.47188316481444e-05
1100,06,037,241400,06037241400,2414,Census Tract 2414,G5020,S,575556,0,+33.9255825,-118.2755595,32885,6037241400,1400000US06037241400,6037241400,"Census Tract 2414, Los Angeles County, California",1167,85.6,75.4,10.2,9,4.4,0,0,1,13,0.0338296825503292,5.5849433124698e-05
1101,06,037,262302,06037262302,2623.02,Census Tract 2623.02,G5020,S,3063533,0,+34.0751234,-118.4768411,176625,6037262302,1400000US06037262302,6037262302,"Census Tract 2623.02, Los Angeles County, California",1306,81.5,80.5,1.1,0,2.9,1,2.3,12,4,0.0946311726016296,0.00029921316707441
1102,06,037,229200,06037229200,2292,Census Tract 2292,G5020,S,445674,0,+33.9982715,-118.2608283,23656,6037229200,1400000US06037229200,6037229200,"Census Tract 2292, Los Angeles County, California",1486,70,59.9,10.1,22,0,3,0,5,25,0.0274517801037397,4.34901252716227e-05
1103,06,037,229300,06037229300,2293,Census Tract 2293,G5020,S,502415,515,+33.9979135,-118.2706778,29857,6037229300,1400000US06037229300,6037229300,"Census Tract 2293, Los Angeles County, California",2118,54.8,41.3,13.6,26,7.1,1,4.3,6,34,0.0291516039571462,4.90770002392075e-05
1104,06,037,229410,06037229410,2294.10,Census Tract 2294.10,G5020,S,542426,0,+33.9922359,-118.2695618,31121,6037229410,1400000US06037229410,6037229410,"Census Tract 2294.10, Los Angeles County, California",1219,73.8,55.9,18,23,0.5,0,0,3,24,0.0295944402838063,5.29274849684343e-05
1105,06,037,229420,06037229420,2294.20,Census Tract 2294.20,G5020,S,584157,0,+33.9925311,-118.2608177,29148,6037229420,1400000US06037229420,6037229420,"Census Tract 2294.20, Los Angeles County, California",1628,70.3,56.6,13.7,20,3,2,0,5,25,0.0305446837303373,5.69994807823899e-05
1106,06,037,231100,06037231100,2311,Census Tract 2311,G5020,S,894058,0,+34.0152478,-118.2765579,22255,6037231100,1400000US06037231100,6037231100,"Census Tract 2311, Los Angeles County, California",845,59.8,54.3,5.4,26,6.7,2,2.8,3,35,0.0392782008950664,8.7261597112092e-05
1107,06,037,231210,06037231210,2312.10,Census Tract 2312.10,G5020,S,320681,0,+34.0145285,-118.2980282,27900,6037231210,1400000US06037231210,6037231210,"Census Tract 2312.10, Los Angeles County, California",1424,73.8,59.6,14.3,20,3.2,0,0,3,23,0.0232100586706222,3.12986558112564e-05
1108,06,037,231220,06037231220,2312.20,Census Tract 2312.20,G5020,S,965181,0,+34.0145635,-118.2893753,21472,6037231220,1400000US06037231220,6037231220,"Census Tract 2312.20, Los Angeles County, California",1624,57.3,47.8,9.4,37,0.9,0,0.2,4,38,0.0406077029585139,9.4202293947391e-05
1109,06,037,231300,06037231300,2313,Census Tract 2313,G5020,S,657453,0,+34.0145164,-118.3045380,29602,6037231300,1400000US06037231300,6037231300,"Census Tract 2313, Los Angeles County, California",1743,74.1,63.9,10.3,18,0.9,0,0,7,19,0.0321693514846866,6.41680096141565e-05
1110,06,037,231400,06037231400,2314,Census Tract 2314,G5020,S,621035,0,+34.0145548,-118.3129995,36707,6037231400,1400000US06037231400,6037231400,"Census Tract 2314, Los Angeles County, California",1915,75,60.5,14.6,21,0.6,1,0.9,2,23,0.0311771837074967,6.0613353712312e-05
1111,06,037,231600,06037231600,2316,Census Tract 2316,G5020,S,954663,0,+34.0072734,-118.2980319,30189,6037231600,1400000US06037231600,6037231600,"Census Tract 2316, Los Angeles County, California",2968,68.3,55.6,12.6,26,1.3,1,2.5,0,28,0.0403357863305141,9.3168147837684e-05
1112,06,037,231710,06037231710,2317.10,Census Tract 2317.10,G5020,S,323785,0,+34.0073136,-118.2893576,26663,6037231710,1400000US06037231710,6037231710,"Census Tract 2317.10, Los Angeles County, California",1780,57.6,48,9.7,31,3.5,5,2.2,1,40,0.0232806807188004,3.15990729496655e-05
1113,06,037,240010,06037240010,2400.10,Census Tract 2400.10,G5020,S,588434,0,+33.9583159,-118.2637832,19826,6037240010,1400000US06037240010,6037240010,"Census Tract 2400.10, Los Angeles County, California",1220,81.4,63.2,18.2,14,1,0,0.6,3,15,0.0388174874145248,5.73887144523809e-05
1114,06,037,240200,06037240200,2402,Census Tract 2402,G5020,S,746814,0,+33.9560337,-118.2761415,25000,6037240200,1400000US06037240200,6037240200,"Census Tract 2402, Los Angeles County, California",1772,72.3,60,12.2,16,0.3,1,1.1,9,17,0.0339403122633,7.28404145070598e-05
1115,06,037,240300,06037240300,2403,Census Tract 2403,G5020,S,813527,0,+33.9564095,-118.2861229,25765,6037240300,1400000US06037240300,6037240300,"Census Tract 2403, Los Angeles County, California",1469,77.3,65.1,12.3,18,2.4,0,0,2,20,0.036676553035396,7.93477741160635e-05
1116,06,037,240500,06037240500,2405,Census Tract 2405,G5020,S,812533,0,+33.9469270,-118.2756654,31940,6037240500,1400000US06037240500,6037240500,"Census Tract 2405, Los Angeles County, California",1911,82.5,69.5,13,12,0.4,0,0.6,5,12,0.0364750298371321,7.92414663145319e-05
1117,06,037,270200,06037270200,2702,Census Tract 2702,G5020,S,758089,6115,+34.0328855,-118.3797742,50769,6037270200,1400000US06037270200,6037270200,"Census Tract 2702, Los Angeles County, California",2034,73.5,64.8,8.7,10,6.2,2,2.5,6,18,0.0457391136119548,7.46007774098807e-05
1118,06,037,270300,06037270300,2703,Census Tract 2703,G5020,S,963538,13000,+34.0405392,-118.3718243,42083,6037270300,1400000US06037270300,6037270300,"Census Tract 2703, Los Angeles County, California",1196,79.8,75.1,4.8,10,4.1,0,2.4,3,14,0.0418562934717896,9.5338811909948e-05
